days_from_20160101,stimchoice1,stimchoice2,stimchosen,correct_stim,is_choice_color,chose_correct
26,8,8,8,8,0,1
26,5,7,5,7,0,0
26,7,11,11,11,1,1
26,8,6,6,8,0,0
26,7,9,7,7,1,1
26,4,0,4,4,0,1
26,9,13,13,13,1,1
26,12,2,2,2,1,1
26,0,9,9,0,0,0
26,3,10,3,10,1,0
26,11,8,8,11,0,0
26,3,5,3,5,0,0
26,4,12,4,4,0,1
26,11,7,7,11,0,0
26,3,11,3,3,0,1
26,6,7,7,7,0,1
26,9,0,0,0,1,1
26,6,3,3,3,1,1
26,2,3,3,2,0,0
26,6,8,8,6,1,0
26,6,8,8,8,0,1
26,6,13,13,13,1,1
26,3,5,5,3,0,0
26,4,10,10,10,0,1
26,11,6,6,11,1,0
26,2,6,6,6,1,1
26,13,13,13,13,0,1
26,8,2,2,8,0,0
26,9,7,7,9,0,0
26,7,12,12,12,0,1
26,12,0,0,0,0,1
26,10,12,12,10,1,0
26,8,9,9,9,1,1
26,2,5,2,2,0,1
26,6,3,6,6,1,1
26,9,8,9,8,1,0
26,12,8,12,12,1,1
26,11,11,11,11,1,1
26,5,10,5,10,1,0
26,10,9,9,9,1,1
26,10,8,10,10,1,1
26,12,1,12,1,1,0
26,1,7,7,1,1,0
26,13,13,13,13,1,1
26,13,1,1,1,1,1
26,6,9,9,6,1,0
26,10,1,1,10,0,0
26,13,11,11,11,0,1
26,8,9,8,8,1,1
26,9,3,9,9,0,1
26,7,7,7,7,1,1
26,8,1,1,8,1,0
26,4,1,4,1,1,0
26,7,3,3,7,1,0
26,10,1,1,1,1,1
26,10,12,12,10,0,0
26,10,1,1,10,1,0
26,6,11,6,11,0,0
26,13,11,13,13,1,1
26,6,10,10,6,0,0
26,10,4,4,10,0,0
26,13,3,3,13,0,0
26,2,11,2,2,0,1
26,10,9,10,10,1,1
26,7,7,7,7,1,1
26,5,2,5,5,0,1
26,11,5,5,11,0,0
26,6,12,12,6,0,0
26,1,11,11,11,0,1
26,6,8,6,6,0,1
26,11,8,11,8,1,0
26,3,4,3,4,1,0
26,6,1,6,6,0,1
26,10,4,10,10,0,1
26,9,8,9,9,0,1
26,5,12,12,12,0,1
26,1,12,1,1,1,1
26,2,9,9,9,1,1
26,3,11,11,11,0,1
26,2,13,2,2,0,1
26,1,5,1,5,1,0
26,3,2,2,2,1,1
26,12,9,9,9,0,1
26,9,7,9,7,1,0
26,8,9,8,9,0,0
26,4,2,2,4,0,0
26,6,3,3,3,1,1
26,2,7,2,7,1,0
26,11,3,3,3,1,1
26,4,4,4,4,1,1
26,7,0,0,7,0,0
26,11,11,11,11,1,1
26,13,5,5,13,1,0
26,13,10,13,13,1,1
26,4,1,4,4,0,1
26,12,10,10,10,0,1
26,7,2,2,7,0,0
26,5,11,5,11,1,0
26,9,7,9,7,0,0
26,11,1,1,11,1,0
26,1,7,1,7,0,0
26,5,7,7,7,1,1
26,10,10,10,10,1,1
26,13,0,13,0,0,0
26,0,7,0,0,1,1
26,5,2,2,2,1,1
26,0,9,9,0,0,0
26,8,0,8,0,1,0
26,0,12,12,0,0,0
27,2,10,2,2,1,1
27,5,12,12,12,1,1
27,13,5,5,5,1,1
27,8,4,4,8,0,0
27,2,11,2,11,0,0
27,5,1,1,1,0,1
27,10,12,10,10,0,1
27,2,6,2,2,1,1
27,11,8,11,11,1,1
27,1,2,1,2,0,0
27,12,5,12,5,1,0
27,12,11,12,11,1,0
27,7,13,13,13,0,1
27,3,12,3,12,0,0
27,6,7,7,7,0,1
27,4,9,9,9,1,1
27,1,5,1,5,0,0
27,6,5,5,5,0,1
27,13,1,13,1,1,0
27,8,3,8,3,1,0
27,2,9,2,2,1,1
27,4,0,0,4,1,0
27,1,13,13,1,0,0
27,4,12,4,4,1,1
27,8,11,8,11,1,0
27,9,4,4,9,0,0
27,9,0,0,0,0,1
27,7,8,8,8,0,1
27,0,10,0,0,1,1
27,8,11,8,8,1,1
27,13,6,13,6,0,0
27,8,7,8,8,0,1
27,13,1,13,1,0,0
27,4,2,4,4,0,1
27,12,10,10,10,0,1
27,5,7,7,5,1,0
27,0,9,9,0,1,0
27,13,11,11,13,1,0
27,12,8,12,8,1,0
27,6,1,1,1,0,1
27,3,5,3,5,1,0
27,2,9,2,2,1,1
27,4,8,8,8,1,1
27,12,0,12,12,0,1
27,8,13,8,8,1,1
27,6,0,6,0,1,0
27,8,13,8,8,0,1
27,2,4,4,2,0,0
27,1,8,1,8,1,0
27,5,13,5,5,0,1
27,9,5,5,9,1,0
27,6,6,6,6,1,1
27,12,1,12,1,0,0
27,3,4,4,4,0,1
27,11,1,11,1,0,0
27,6,2,6,2,0,0
27,11,13,11,11,0,1
27,5,12,5,12,0,0
27,1,3,1,1,0,1
27,7,10,7,7,1,1
27,6,8,8,8,1,1
27,3,13,13,13,0,1
27,12,10,10,12,1,0
27,2,1,2,1,0,0
27,4,8,4,8,1,0
27,5,8,8,5,1,0
27,2,6,6,6,1,1
27,5,0,0,0,0,1
27,10,3,10,3,1,0
27,5,12,5,5,0,1
27,0,12,0,0,1,1
27,10,12,12,10,1,0
27,6,0,6,6,1,1
27,4,7,4,7,1,0
27,9,5,9,9,1,1
27,4,13,4,4,0,1
27,5,7,7,7,1,1
27,5,2,5,5,1,1
27,13,1,1,1,0,1
27,8,2,8,8,0,1
27,5,7,5,5,0,1
27,11,6,11,6,0,0
27,6,8,6,8,0,0
27,4,3,3,3,1,1
27,2,11,11,11,0,1
27,5,13,5,13,0,0
27,5,12,5,12,1,0
27,11,9,11,11,0,1
27,12,6,12,12,1,1
27,8,6,8,8,0,1
27,8,3,8,3,1,0
27,7,3,3,3,1,1
27,12,7,7,12,0,0
27,2,12,2,12,1,0
27,11,6,11,6,1,0
27,12,8,8,12,0,0
27,6,11,6,11,0,0
27,8,9,8,9,0,0
27,12,2,2,12,0,0
27,11,7,7,11,1,0
27,5,4,5,4,1,0
27,7,12,7,12,0,0
27,13,3,13,13,1,1
27,9,12,9,12,0,0
27,1,1,1,1,0,1
27,12,8,12,12,1,1
27,9,13,13,13,0,1
27,8,0,0,0,1,1
27,5,1,1,5,0,0
27,11,4,4,11,1,0
27,6,8,6,8,0,0
27,4,10,10,10,0,1
27,11,0,11,0,0,0
27,3,9,3,9,1,0
27,8,5,8,8,0,1
27,1,0,1,0,1,0
27,0,13,0,0,0,1
27,5,1,1,5,0,0
27,7,13,13,7,0,0
27,9,13,9,9,1,1
27,12,7,7,7,0,1
27,11,4,4,4,1,1
27,8,9,8,8,0,1
27,12,4,4,12,0,0
27,2,13,2,13,1,0
27,12,3,3,3,1,1
27,8,8,8,8,1,1
27,9,11,11,9,0,0
27,5,9,9,5,0,0
27,3,13,3,13,1,0
27,2,8,8,8,0,1
27,8,3,8,8,0,1
27,11,9,11,11,0,1
27,4,12,4,12,0,0
27,1,3,1,3,1,0
27,13,3,3,3,0,1
27,9,7,7,7,0,1
27,10,6,10,10,0,1
27,11,2,11,2,1,0
27,9,13,13,13,1,1
27,5,1,1,1,1,1
28,9,2,9,2,1,0
28,12,13,13,12,0,0
28,6,2,2,6,0,0
28,4,1,4,1,0,0
28,5,0,5,0,1,0
28,9,10,9,9,0,1
28,6,2,2,6,1,0
28,7,6,6,7,0,0
28,7,10,7,7,1,1
28,13,6,13,6,1,0
28,3,10,10,3,1,0
28,10,2,2,2,1,1
28,7,5,7,7,1,1
28,4,3,4,3,1,0
28,8,9,9,9,0,1
28,0,13,0,0,0,1
28,6,13,6,13,0,0
28,7,10,7,10,0,0
28,9,4,9,9,1,1
28,7,1,7,1,1,0
28,8,1,8,1,1,0
28,9,12,9,12,0,0
28,3,12,3,3,0,1
28,8,11,8,8,0,1
28,3,2,3,2,0,0
28,7,1,7,7,1,1
28,10,4,4,4,1,1
28,11,4,11,11,0,1
28,13,11,13,11,1,0
28,5,1,5,1,1,0
28,13,6,6,13,1,0
28,13,0,13,0,0,0
28,13,11,13,11,1,0
28,1,4,1,1,0,1
28,6,13,13,13,0,1
28,8,2,8,2,0,0
28,3,8,8,3,0,0
28,3,11,11,3,1,0
28,11,3,11,3,0,0
28,3,3,3,3,0,1
28,10,10,10,10,0,1
28,8,4,8,8,1,1
28,10,4,10,10,0,1
28,1,1,1,1,1,1
28,0,1,1,0,0,0
28,10,11,10,10,1,1
28,2,5,2,2,1,1
28,2,3,3,3,0,1
28,10,9,10,9,1,0
28,0,6,0,0,0,1
28,11,4,11,11,1,1
28,9,13,9,13,1,0
28,6,4,4,4,1,1
28,1,9,9,1,1,0
28,0,12,0,0,0,1
28,7,2,7,2,1,0
28,12,10,10,10,1,1
28,2,9,9,2,0,0
28,10,13,10,13,1,0
28,3,13,13,3,1,0
28,1,10,1,1,0,1
28,1,0,1,0,1,0
28,13,1,13,1,0,0
28,4,6,6,4,1,0
28,8,9,8,9,0,0
28,3,0,0,0,1,1
28,1,2,1,2,0,0
28,13,8,13,8,1,0
28,4,12,12,12,1,1
28,6,10,6,6,1,1
28,1,7,1,7,0,0
28,9,13,13,9,0,0
28,6,3,3,6,0,0
28,6,11,6,6,0,1
28,12,10,12,12,1,1
28,2,13,2,13,0,0
28,1,6,1,6,0,0
28,4,5,4,5,0,0
28,5,10,5,10,1,0
28,8,9,8,9,0,0
28,3,6,3,6,1,0
28,2,4,2,4,0,0
28,1,0,0,1,1,0
28,13,8,13,13,1,1
28,5,4,5,4,0,0
28,5,7,5,5,1,1
28,10,3,10,3,0,0
28,7,9,9,7,1,0
28,10,1,10,1,0,0
28,12,5,12,12,0,1
28,6,4,6,4,0,0
28,0,4,0,0,1,1
28,9,12,9,12,1,0
28,13,10,13,10,0,0
28,12,7,12,7,1,0
28,8,2,2,2,1,1
28,12,12,12,12,1,1
28,9,10,9,10,1,0
28,9,7,9,7,0,0
28,7,7,7,7,0,1
28,4,13,4,4,0,1
28,12,7,7,12,1,0
28,10,8,10,8,1,0
28,4,2,2,2,1,1
28,1,8,8,1,1,0
28,3,12,3,3,0,1
28,9,10,10,10,1,1
28,6,13,13,13,0,1
28,7,3,7,7,0,1
28,4,3,3,3,1,1
28,8,0,8,8,1,1
28,12,12,12,12,0,1
28,1,4,1,1,0,1
28,5,10,5,10,0,0
28,1,3,1,1,1,1
28,3,5,5,5,1,1
28,6,2,6,6,1,1
28,13,12,13,12,0,0
28,9,8,9,9,0,1
28,7,3,7,3,1,0
28,12,0,12,0,0,0
28,8,0,8,8,1,1
28,1,7,1,1,0,1
28,6,12,6,12,1,0
28,11,13,13,11,1,0
28,9,6,9,9,0,1
28,9,0,9,9,0,1
28,10,6,10,10,0,1
28,5,6,5,5,0,1
28,8,5,8,5,0,0
28,11,5,11,11,0,1
31,6,3,3,6,0,0
31,3,9,9,9,1,1
31,10,6,6,6,1,1
31,10,2,10,10,0,1
31,6,0,6,0,0,0
31,4,0,4,4,0,1
31,1,8,8,1,0,0
31,0,11,0,0,1,1
31,13,9,9,13,0,0
31,11,6,11,11,1,1
31,6,6,6,6,1,1
31,1,0,0,0,1,1
31,12,6,6,6,0,1
31,5,1,5,1,1,0
31,7,3,7,3,1,0
31,3,8,3,3,0,1
31,12,10,12,12,0,1
31,8,4,8,4,1,0
31,9,8,9,9,1,1
31,8,13,13,13,0,1
31,10,6,6,6,0,1
31,13,8,13,13,1,1
31,2,9,9,9,0,1
31,2,10,10,2,1,0
31,13,0,13,0,1,0
31,11,9,11,11,0,1
31,5,0,5,5,1,1
31,7,12,7,7,1,1
31,2,12,2,12,1,0
31,12,7,12,12,0,1
31,6,5,5,5,0,1
31,3,4,4,4,1,1
31,5,11,5,11,1,0
31,9,1,9,9,0,1
31,7,7,7,7,1,1
31,4,4,4,4,1,1
31,4,6,4,4,0,1
31,9,13,9,9,0,1
31,0,10,0,0,1,1
31,4,6,4,4,1,1
31,13,12,12,13,0,0
31,12,13,12,12,1,1
31,13,10,10,10,0,1
31,13,1,13,13,1,1
31,13,1,13,13,0,1
31,9,3,3,9,1,0
31,9,13,9,13,1,0
31,12,7,12,12,0,1
31,3,9,3,3,1,1
31,10,7,7,7,1,1
31,1,11,1,1,0,1
31,0,3,0,0,1,1
31,2,7,2,7,1,0
31,5,3,5,5,1,1
31,10,8,10,10,1,1
31,3,7,3,7,0,0
31,13,8,13,8,0,0
31,12,6,6,6,1,1
31,7,9,9,7,0,0
31,3,7,3,3,0,1
31,7,1,7,7,0,1
31,2,10,2,2,0,1
31,1,5,1,1,1,1
31,11,8,11,11,0,1
31,10,4,10,10,0,1
31,10,4,10,10,1,1
31,11,3,11,11,0,1
31,8,11,8,11,1,0
31,11,7,11,11,0,1
31,9,10,9,9,1,1
31,12,9,12,9,1,0
31,10,0,10,0,1,0
31,7,10,7,7,1,1
31,10,9,10,10,1,1
31,1,4,4,1,0,0
31,9,3,9,3,0,0
31,10,6,6,6,0,1
31,2,4,4,2,1,0
31,12,0,0,0,1,1
31,2,11,2,2,1,1
31,2,4,2,4,1,0
31,12,8,12,12,1,1
31,6,11,11,11,0,1
32,4,5,4,5,1,0
32,13,4,4,13,1,0
32,10,13,10,10,1,1
32,1,7,1,1,0,1
32,1,10,1,10,1,0
32,2,5,5,2,1,0
32,4,3,4,3,1,0
32,7,11,7,7,1,1
32,8,13,8,13,1,0
32,0,10,0,0,0,1
32,8,7,8,7,1,0
32,12,11,12,11,0,0
32,10,4,10,10,0,1
32,10,11,11,10,0,0
32,2,12,2,12,1,0
32,10,0,10,10,0,1
32,7,3,3,3,0,1
32,8,11,8,8,1,1
32,11,6,11,11,0,1
32,13,3,13,3,0,0
32,1,12,1,12,0,0
32,4,11,11,4,1,0
32,13,12,13,13,1,1
32,8,4,8,4,0,0
32,9,2,9,2,1,0
32,1,13,13,13,0,1
32,6,7,6,6,1,1
32,12,9,12,9,0,0
32,2,9,2,2,1,1
32,10,3,10,3,1,0
32,4,10,4,4,1,1
32,8,13,8,8,1,1
32,5,3,5,5,1,1
32,1,5,1,1,1,1
32,4,11,4,11,1,0
32,13,5,13,5,0,0
32,2,5,2,5,0,0
32,3,1,3,3,1,1
32,11,3,11,11,1,1
32,8,8,8,8,1,1
32,12,9,12,9,0,0
32,7,13,7,13,1,0
32,0,7,0,0,0,1
32,6,12,12,6,0,0
32,13,8,8,13,0,0
32,11,12,11,12,1,0
32,13,12,13,13,1,1
32,7,7,7,7,0,1
32,1,7,1,1,1,1
32,4,8,4,4,0,1
32,4,5,4,4,1,1
32,1,7,1,1,0,1
32,2,13,2,2,1,1
32,9,13,9,13,1,0
32,3,9,3,3,1,1
32,6,4,6,4,1,0
32,12,7,12,7,0,0
32,6,3,6,3,0,0
32,3,6,6,6,0,1
32,9,11,9,11,0,0
32,2,13,2,13,0,0
32,10,10,10,10,1,1
32,4,6,4,6,0,0
32,5,1,5,5,1,1
32,12,4,4,4,0,1
32,8,9,9,8,1,0
32,9,10,10,9,1,0
32,2,10,2,2,1,1
32,0,9,9,0,1,0
32,0,6,0,0,0,1
32,9,8,8,9,0,0
32,11,12,12,11,1,0
32,12,9,9,9,0,1
32,0,9,0,0,1,1
32,2,9,2,2,1,1
32,5,4,4,5,0,0
32,13,2,13,2,1,0
32,8,11,11,8,1,0
32,2,8,2,2,1,1
32,6,8,6,8,1,0
32,4,7,4,7,0,0
32,12,3,12,3,0,0
32,8,6,6,8,0,0
32,10,11,10,10,0,1
32,13,6,6,13,1,0
32,2,1,2,2,0,1
32,5,5,5,5,0,1
32,12,5,12,5,1,0
32,13,4,4,13,1,0
32,1,2,1,1,1,1
32,4,4,4,4,1,1
32,13,7,13,13,1,1
32,10,6,6,6,0,1
32,13,4,13,4,1,0
32,1,0,1,0,1,0
32,10,7,10,7,0,0
33,4,5,4,4,1,1
33,10,6,10,10,0,1
33,5,1,5,1,1,0
33,13,1,13,13,1,1
33,3,13,3,3,1,1
33,9,2,2,2,1,1
33,7,4,7,7,1,1
33,11,3,11,11,0,1
33,6,6,6,6,0,1
33,2,6,2,6,1,0
33,3,2,2,2,0,1
33,13,12,13,13,0,1
33,13,2,13,13,1,1
33,8,12,8,12,1,0
33,2,13,2,2,0,1
33,5,8,5,8,0,0
33,10,0,10,0,1,0
33,13,6,13,13,1,1
33,6,1,6,1,1,0
33,6,13,6,6,1,1
33,13,5,13,13,0,1
33,1,7,1,7,1,0
33,7,11,11,7,1,0
33,7,4,7,7,1,1
33,3,6,3,3,1,1
33,8,12,12,12,0,1
33,5,4,5,4,1,0
33,3,4,3,4,1,0
33,6,4,6,4,0,0
33,1,11,1,11,1,0
33,10,1,10,10,0,1
33,0,5,0,0,0,1
33,5,8,8,8,0,1
33,1,5,1,5,0,0
33,1,3,1,3,1,0
33,0,6,0,0,0,1
33,3,7,7,7,0,1
33,4,9,4,4,0,1
33,4,10,4,10,1,0
33,3,2,3,2,1,0
33,5,8,5,5,0,1
33,5,1,5,5,0,1
33,12,12,12,12,1,1
33,4,11,4,4,0,1
33,10,1,10,1,0,0
33,11,0,11,0,1,0
33,7,12,7,12,0,0
33,1,9,1,1,0,1
33,10,8,10,8,1,0
33,2,3,2,2,0,1
33,0,9,0,0,1,1
33,10,8,10,8,0,0
33,5,13,13,13,0,1
33,11,11,11,11,1,1
33,3,0,0,0,0,1
33,8,9,9,9,1,1
33,6,8,6,6,1,1
33,10,10,10,10,0,1
33,9,9,9,9,1,1
33,9,4,4,4,1,1
33,2,5,2,2,1,1
33,9,5,5,5,0,1
33,13,3,13,13,0,1
33,6,2,6,6,1,1
33,11,0,11,11,1,1
33,3,10,3,10,1,0
33,7,1,7,1,0,0
33,2,11,2,2,0,1
33,1,11,1,11,1,0
33,10,1,10,10,1,1
33,9,1,9,9,1,1
33,6,7,6,6,1,1
33,4,0,4,0,1,0
33,13,4,13,13,0,1
33,0,3,0,0,0,1
33,2,0,2,2,0,1
33,3,7,3,3,1,1
33,2,7,2,7,0,0
33,8,1,8,8,0,1
33,3,9,3,9,1,0
33,11,10,11,10,0,0
33,12,11,12,11,0,0
33,3,13,3,13,1,0
34,10,0,10,10,0,1
34,11,10,11,10,1,0
34,8,0,8,8,0,1
34,5,1,5,5,0,1
34,2,5,2,5,1,0
34,3,2,3,3,1,1
34,4,11,4,11,1,0
34,10,2,10,2,1,0
34,6,0,6,0,1,0
34,10,7,10,7,0,0
34,9,5,9,9,0,1
34,8,9,8,8,0,1
34,13,5,13,13,1,1
34,4,0,4,4,0,1
34,9,8,9,8,0,0
34,7,5,7,5,0,0
34,5,2,2,2,0,1
34,12,3,12,3,1,0
34,0,5,0,0,0,1
34,6,9,6,9,1,0
34,6,0,6,6,0,1
34,10,7,10,7,1,0
34,13,0,0,0,0,1
34,5,7,5,7,0,0
34,0,5,0,0,0,1
34,8,5,8,8,1,1
34,6,11,6,6,0,1
34,10,7,7,7,1,1
34,4,11,4,4,1,1
34,9,4,9,9,0,1
34,2,11,11,11,0,1
34,13,0,0,0,0,1
34,4,5,4,5,0,0
34,10,6,10,10,1,1
34,8,11,8,8,1,1
34,11,4,4,11,0,0
34,1,1,1,1,1,1
34,3,5,5,5,1,1
34,2,5,5,5,1,1
35,5,6,5,5,1,1
35,11,11,11,11,1,1
35,2,11,2,11,1,0
35,11,6,11,6,1,0
35,3,0,3,3,1,1
35,10,7,7,10,1,0
35,8,1,8,1,0,0
35,6,10,6,10,0,0
35,8,13,8,8,1,1
35,7,2,2,2,0,1
35,9,13,9,9,1,1
35,10,12,10,10,0,1
35,6,5,6,5,0,0
35,10,9,9,9,1,1
35,12,7,7,12,0,0
35,6,4,6,4,0,0
35,5,4,5,5,1,1
35,1,11,1,11,0,0
35,5,12,5,12,0,0
35,12,0,12,12,0,1
35,13,3,13,13,0,1
35,5,6,5,5,0,1
35,11,3,11,11,1,1
35,7,10,7,7,1,1
35,6,0,6,6,1,1
35,4,2,2,4,0,0
35,13,8,8,8,1,1
35,2,0,0,0,1,1
35,7,0,7,7,1,1
35,8,4,8,8,0,1
35,11,0,11,0,0,0
35,3,7,7,7,1,1
35,11,13,11,11,1,1
35,2,0,2,2,1,1
35,7,0,0,0,0,1
35,4,10,4,10,1,0
35,12,6,6,6,0,1
35,11,3,3,3,0,1
35,2,5,2,5,1,0
35,10,13,13,10,1,0
35,2,4,2,4,0,0
35,5,13,5,13,1,0
35,10,3,10,10,1,1
35,3,2,3,2,0,0
35,9,11,9,9,1,1
35,11,5,11,11,1,1
35,11,10,11,10,1,0
35,7,9,7,7,0,1
40,5,10,5,10,1,0
40,7,0,7,7,1,1
40,3,6,3,3,1,1
40,2,8,8,8,1,1
40,7,5,7,5,1,0
40,6,10,6,10,1,0
40,12,9,12,12,0,1
40,3,1,3,1,0,0
40,11,3,3,11,0,0
40,8,10,8,8,0,1
40,12,6,12,12,0,1
40,13,1,1,1,1,1
40,7,4,7,7,1,1
40,4,10,4,10,1,0
40,9,9,9,9,0,1
40,11,5,11,11,1,1
40,9,5,5,5,1,1
40,8,12,8,8,1,1
40,2,8,2,2,0,1
40,1,7,1,1,0,1
40,11,10,11,11,0,1
40,13,6,6,13,0,0
40,0,5,0,0,0,1
40,13,6,13,13,1,1
40,5,11,5,5,1,1
40,9,7,7,9,0,0
40,2,10,2,2,1,1
40,13,4,13,13,0,1
40,3,0,0,0,0,1
40,11,5,11,5,1,0
40,8,4,4,8,0,0
40,0,7,0,0,1,1
40,6,1,6,6,1,1
40,6,5,6,6,0,1
40,11,7,7,7,0,1
40,11,13,11,11,1,1
40,1,13,13,13,0,1
40,1,12,1,12,0,0
40,6,9,9,9,0,1
40,4,7,7,7,1,1
40,4,10,10,10,0,1
40,10,8,8,8,0,1
40,13,0,13,13,1,1
40,0,9,0,0,1,1
40,11,0,0,11,0,0
40,3,9,3,9,1,0
40,9,0,0,9,1,0
40,9,2,9,9,1,1
40,13,7,13,7,1,0
40,4,9,9,9,0,1
40,2,3,3,2,1,0
40,12,13,13,13,0,1
40,10,5,10,10,0,1
40,7,10,7,7,0,1
40,1,7,1,1,1,1
40,1,7,1,7,0,0
40,4,3,4,4,0,1
40,1,3,3,3,1,1
40,11,5,11,5,1,0
40,13,1,13,1,0,0
40,7,4,7,7,1,1
40,9,1,9,9,1,1
40,7,13,7,7,0,1
40,3,13,3,3,0,1
40,1,4,1,1,1,1
40,3,8,8,8,0,1
40,10,13,10,10,0,1
40,5,0,5,5,1,1
40,4,0,0,0,0,1
40,0,13,13,0,1,0
40,1,2,1,2,1,0
40,3,13,3,3,1,1
40,3,9,9,9,0,1
40,12,5,5,5,0,1
40,9,6,6,9,0,0
40,6,12,12,6,0,0
40,13,8,13,13,0,1
40,9,13,9,13,1,0
40,7,13,7,7,1,1
40,6,9,6,6,1,1
40,5,7,7,7,1,1
40,13,11,13,13,0,1
40,5,4,5,5,0,1
40,3,3,3,3,0,1
41,6,13,13,13,0,1
41,6,11,11,11,1,1
41,10,13,10,10,0,1
41,10,11,11,11,0,1
41,11,1,11,11,1,1
41,7,10,7,7,0,1
41,9,13,9,13,1,0
41,12,1,12,12,0,1
41,7,4,4,4,1,1
41,0,11,11,0,0,0
41,8,12,8,12,1,0
41,2,11,2,2,1,1
41,11,7,11,11,1,1
41,1,5,1,1,0,1
41,8,7,7,7,0,1
41,8,1,8,8,0,1
41,10,2,10,2,1,0
41,3,6,3,3,0,1
41,4,3,4,4,0,1
41,3,13,13,3,0,0
41,13,2,2,2,0,1
41,2,3,3,3,1,1
41,1,8,1,1,0,1
41,4,5,4,4,1,1
41,1,7,1,1,0,1
41,12,13,12,13,1,0
41,11,2,11,11,1,1
41,6,13,13,13,1,1
41,1,3,1,3,1,0
41,2,1,1,2,1,0
41,10,6,6,6,0,1
41,12,5,5,5,0,1
41,1,3,1,3,0,0
41,9,12,12,9,0,0
41,10,11,10,10,1,1
41,11,6,11,11,1,1
41,4,3,3,4,1,0
41,10,2,10,2,0,0
41,2,6,2,6,1,0
41,7,5,5,5,0,1
41,12,5,5,5,0,1
41,7,10,10,10,1,1
41,6,11,6,6,0,1
41,7,8,8,8,0,1
41,5,9,9,9,1,1
41,6,2,6,6,0,1
41,9,10,10,10,1,1
41,10,6,10,10,1,1
41,13,11,13,13,0,1
41,8,10,10,10,1,1
41,8,8,8,8,1,1
41,10,4,4,4,0,1
41,4,8,8,8,1,1
41,5,13,5,5,1,1
41,0,8,8,0,0,0
41,9,11,9,9,1,1
41,6,3,6,6,0,1
41,12,6,6,6,1,1
41,0,3,0,0,0,1
42,3,2,2,3,0,0
42,12,13,13,13,1,1
42,11,4,11,11,1,1
42,2,5,5,5,0,1
42,8,7,8,8,1,1
42,0,10,0,0,0,1
42,2,0,0,0,0,1
42,9,4,4,4,1,1
42,6,5,6,6,0,1
42,5,6,5,5,1,1
42,6,6,6,6,0,1
42,4,12,4,4,1,1
42,3,7,3,3,0,1
42,1,10,10,10,1,1
42,5,3,5,5,0,1
42,5,3,3,3,0,1
42,7,9,7,9,0,0
42,5,6,6,6,0,1
42,5,7,7,7,0,1
42,11,11,11,11,1,1
42,10,4,10,10,1,1
42,1,13,13,13,1,1
42,10,6,6,10,0,0
42,6,13,6,6,1,1
42,6,13,13,13,1,1
42,9,13,13,13,0,1
42,13,5,5,5,1,1
42,5,10,5,5,0,1
42,3,0,0,3,0,0
42,0,1,0,0,1,1
42,7,9,9,9,0,1
42,10,13,13,13,0,1
42,6,9,6,6,0,1
42,6,2,2,2,0,1
42,9,2,2,2,1,1
42,10,5,5,5,0,1
42,3,8,8,8,0,1
42,10,6,6,10,0,0
42,11,7,11,11,1,1
42,10,12,12,12,0,1
42,12,0,0,0,1,1
42,7,6,7,7,0,1
42,11,3,11,11,1,1
42,11,5,5,11,0,0
42,11,0,11,11,0,1
42,8,13,13,13,1,1
42,9,1,1,1,0,1
42,10,5,5,10,0,0
42,5,7,5,5,1,1
42,4,5,5,5,1,1
42,13,0,13,13,0,1
42,11,6,11,11,1,1
42,13,6,13,13,0,1
42,1,3,3,1,0,0
42,2,3,3,3,0,1
42,11,7,11,11,1,1
42,8,6,6,6,1,1
42,11,4,4,4,1,1
42,11,5,11,11,0,1
42,13,12,13,13,0,1
42,4,1,1,1,1,1
45,9,5,9,9,1,1
45,7,5,7,7,1,1
45,9,10,9,9,0,1
45,13,9,9,9,1,1
45,13,13,13,13,1,1
45,7,3,7,7,1,1
45,7,9,9,7,0,0
45,4,13,13,13,1,1
45,11,7,11,7,1,0
45,11,4,4,4,1,1
45,8,13,8,13,1,0
45,6,4,4,6,0,0
45,12,1,12,12,0,1
45,0,11,0,0,1,1
45,1,9,1,1,1,1
45,4,3,3,3,1,1
45,2,3,2,2,0,1
45,3,10,3,3,1,1
45,13,6,6,6,0,1
45,1,9,9,9,1,1
45,2,11,2,2,1,1
45,8,2,8,8,0,1
45,7,7,7,7,0,1
45,12,12,12,12,0,1
45,11,4,4,4,0,1
45,10,4,10,10,1,1
45,9,3,3,3,0,1
45,4,0,0,0,0,1
45,8,1,1,1,0,1
45,1,4,1,1,0,1
45,12,3,3,3,0,1
45,10,8,8,8,0,1
45,6,3,3,3,1,1
45,6,3,6,6,1,1
45,2,7,2,2,0,1
45,2,3,2,2,1,1
45,2,4,2,2,0,1
45,8,13,13,13,1,1
45,9,1,9,9,1,1
45,13,1,1,1,1,1
45,3,13,13,13,0,1
45,8,4,4,8,0,0
45,2,11,11,11,0,1
45,7,0,7,7,1,1
45,1,6,6,6,0,1
45,13,10,10,10,1,1
45,5,8,5,5,1,1
45,13,4,13,13,0,1
45,13,7,7,7,0,1
45,7,12,12,12,1,1
47,3,7,7,7,0,1
47,0,11,0,0,1,1
47,3,9,3,3,1,1
47,5,1,1,1,0,1
47,9,1,9,9,1,1
47,4,0,4,0,1,0
47,2,5,2,5,1,0
47,9,2,2,2,0,1
47,13,3,3,3,1,1
47,6,3,3,3,1,1
47,1,13,1,1,1,1
47,4,4,4,4,0,1
