timestamp,days_from_20160101,stimchoice1,stimchoice2,stimchoice3,stimchoice4,stimchosen,correctidx,correct_stim,is_choice_color,chose_correct
1478709450000,313.6927083333333,13,2,14,10,2,2,2,1,1
1478709706000,313.69567129629627,5,3,6,10,10,4,10,0,1
1478709709000,313.69570601851854,8,7,14,6,6,4,6,1,1
1478709712000,313.69574074074075,3,12,10,13,13,4,13,0,1
1478709733000,313.6959837962963,10,12,11,7,10,4,7,1,0
1478709781000,313.69653935185187,7,3,8,2,8,3,8,1,1
1478709784000,313.6965740740741,6,9,5,13,5,3,5,1,1
1478710542000,313.7053472222222,6,5,11,3,6,4,3,0,0
1478710551000,313.7054513888889,5,3,2,10,5,3,2,1,0
1478711150000,313.71238425925924,9,12,14,8,9,4,8,1,0
1478711155000,313.7124421296296,12,4,8,3,4,2,4,0,1
1478711181000,313.71274305555556,4,5,13,12,4,2,5,1,0
1478711185000,313.7127893518518,2,8,10,12,2,1,2,0,1
1478711194000,313.7128935185185,3,2,4,6,3,2,2,1,0
1478711197000,313.7129282407407,12,6,9,11,11,4,11,1,1
1478711201000,313.71297453703704,11,12,13,9,13,4,9,0,0
1478711265000,313.7137152777778,5,2,4,13,13,4,13,0,1
1478711277000,313.7138541666667,11,5,13,10,11,3,13,0,0
1478711295000,313.7140625,14,5,2,12,12,4,12,1,1
1478711336000,313.714537037037,11,4,5,12,12,4,12,1,1
1478711445000,313.7157986111111,6,14,12,7,14,2,14,0,1
1478711459000,313.71596064814815,3,6,12,4,6,2,6,0,1
1478711463000,313.7160069444444,8,6,10,5,8,2,6,0,0
1478711960000,313.7217592592593,13,2,12,14,14,4,14,0,1
1478711962000,313.72178240740743,10,5,2,12,5,2,5,1,1
1478713356000,313.73791666666665,3,11,2,13,13,4,13,1,1
1478713365000,313.73802083333334,8,3,14,4,14,3,14,0,1
1478713466000,313.73918981481484,6,4,10,14,6,1,6,0,1
1478713469000,313.73922453703705,7,11,10,6,11,4,6,0,0
1478713473000,313.7392708333333,6,9,4,8,8,4,8,1,1
1478714009000,313.745474537037,10,9,13,4,4,3,13,0,0
1478714167000,313.74730324074073,4,7,10,8,4,3,10,0,0
1478714181000,313.7474652777778,10,11,12,6,6,4,6,1,1
1478714188000,313.7475462962963,12,9,11,8,9,2,9,0,1
1478714201000,313.74769675925927,7,12,3,10,10,4,10,0,1
1478714219000,313.7479050925926,7,13,8,14,8,1,7,0,0
1478714241000,313.7481597222222,12,14,2,7,2,3,2,1,1
1478714406000,313.7500694444444,4,10,13,2,4,4,2,1,0
1478774202000,314.4421527777778,14,11,8,6,14,4,6,1,0
1478774324000,314.4435648148148,9,4,5,2,9,2,4,0,0
1478774397000,314.44440972222225,7,8,12,6,8,2,8,1,1
1478774416000,314.4446296296296,6,11,10,3,6,1,6,0,1
1478774436000,314.4448611111111,5,14,9,2,5,3,9,1,0
1478774455000,314.4450810185185,9,2,4,12,4,3,4,0,1
1478774484000,314.4454166666667,2,5,10,9,9,4,9,1,1
1478774522000,314.4458564814815,9,4,14,7,9,4,7,1,0
1478774586000,314.44659722222224,14,6,8,13,8,4,13,0,0
1478774611000,314.4468865740741,5,4,6,9,4,2,4,1,1
1478774618000,314.4469675925926,14,1,7,10,1,2,1,0,1
1478774624000,314.44703703703703,3,14,2,12,3,2,14,0,0
1478774629000,314.4470949074074,10,8,9,7,7,4,7,1,1
1478774682000,314.4477083333333,13,6,11,2,6,2,6,1,1
1478774708000,314.44800925925927,2,13,4,14,14,2,13,0,0
1478774848000,314.4496296296296,3,8,14,5,3,1,3,0,1
