timestamp,days_from_20160101,stimchoice1,stimchoice2,stimchoice3,stimchoice4,stimchosen,correctidx,correct_stim,is_choice_color,chose_correct
1485513785000,392.44658564814813,14,7,8,10,14,2,7,1,0
1485513860000,392.44745370370373,5,2,14,9,5,3,14,0,0
1485514329000,392.45288194444447,10,6,11,3,10,2,6,1,0
1485514332000,392.4529166666667,4,2,8,12,2,3,8,1,0
1485514988000,392.46050925925925,14,11,6,9,11,2,11,0,1
1485514996000,392.46060185185183,7,9,10,4,7,1,7,0,1
1485514999000,392.4606365740741,5,3,7,14,5,1,5,0,1
1485515130000,392.46215277777776,14,6,7,13,14,2,6,1,0
1485515134000,392.4621990740741,5,6,2,13,5,2,6,1,0
1485515145000,392.46232638888887,5,6,9,4,5,1,5,0,1
1485515201000,392.46297453703704,14,4,8,7,14,2,4,0,0
1485515205000,392.46302083333336,7,10,14,11,7,1,7,0,1
1485515247000,392.4635069444444,8,5,10,6,5,2,5,1,1
1485515249000,392.4635300925926,10,4,11,6,4,1,10,1,0
1485515253000,392.4635763888889,11,13,8,6,8,1,11,0,0
1485517979000,392.4951273148148,3,11,2,14,3,4,14,0,0
1485517988000,392.4952314814815,2,14,11,5,5,1,2,1,0
1485518087000,392.4963773148148,5,13,4,11,4,1,5,0,0
1485518090000,392.49641203703703,10,5,11,14,5,2,5,1,1
1485518191000,392.49758101851853,12,6,13,1,1,4,1,1,1
1485518247000,392.49822916666665,14,9,2,5,5,4,5,0,1
1485518255000,392.4983217592593,4,7,8,12,12,4,12,1,1
1485518261000,392.4983912037037,12,7,3,8,3,3,3,1,1
1485523243000,392.55605324074077,9,5,7,8,9,2,5,1,0
1485523246000,392.556087962963,14,13,8,6,13,2,13,0,1
1485523248000,392.55611111111114,14,7,12,4,4,2,7,1,0
1485526135000,392.58952546296297,10,9,3,13,10,4,13,0,0
1485526243000,392.59077546296294,5,1,2,9,1,2,1,1,1
1485526273000,392.5911226851852,11,6,9,13,6,4,13,1,0
1485526305000,392.59149305555553,5,6,13,12,13,4,12,1,0
1485526337000,392.5918634259259,7,8,3,14,7,1,7,0,1
1485526358000,392.5921064814815,12,6,8,10,8,1,12,1,0
1485526399000,392.5925810185185,4,3,13,5,4,2,3,1,0
1485526406000,392.59266203703703,3,14,13,7,3,4,7,0,0
1485526537000,392.59417824074075,7,10,4,9,7,3,4,1,0
1485526544000,392.5942592592593,4,3,11,12,12,3,11,0,0
1485526608000,392.595,8,7,11,13,13,1,8,0,0
1485526618000,392.59511574074077,4,9,13,10,9,4,10,1,0
1485526664000,392.59564814814814,3,2,13,4,2,3,13,0,0
1485527482000,392.60511574074076,10,4,2,7,10,4,7,0,0
1485527498000,392.6053009259259,2,9,12,14,14,2,9,1,0
1485528877000,392.6212615740741,6,14,11,7,11,2,14,0,0
1485528896000,392.62148148148145,13,8,9,10,8,1,13,0,0
1485529090000,392.62372685185187,13,1,7,5,1,2,1,0,1
1485529097000,392.62380787037034,14,10,8,9,9,2,10,1,0
1485529112000,392.6239814814815,13,3,8,10,10,2,3,0,0
1485529145000,392.62436342592594,13,4,14,7,4,4,7,0,0
1485529151000,392.62443287037036,2,4,8,12,2,4,12,1,0
1485529165000,392.6245949074074,5,6,8,13,5,3,8,0,0
1485529179000,392.62475694444447,12,7,4,2,4,4,2,0,0
1485529230000,392.6253472222222,9,10,6,2,2,4,2,0,1
1485529239000,392.6254513888889,2,4,13,3,2,3,13,1,0
1485531017000,392.6460300925926,13,3,7,11,7,4,11,0,0
1485532280000,392.66064814814814,2,7,8,10,8,3,8,0,1
1485533734000,392.67747685185185,3,10,12,4,3,4,4,0,0
1486028933000,398.40894675925927,14,7,6,8,8,4,8,0,1
1486030377000,398.42565972222224,5,9,12,6,9,2,9,1,1
1486032212000,398.44689814814814,4,5,9,3,3,2,5,0,0
1486032350000,398.4484953703704,10,12,4,9,10,2,12,0,0
1486032356000,398.4485648148148,9,2,6,7,6,4,7,1,0
1486032360000,398.4486111111111,12,11,14,5,12,4,5,0,0
1486032381000,398.44885416666665,4,14,12,2,14,2,14,1,1
1486032532000,398.45060185185184,13,6,9,7,13,4,7,0,0
1486033162000,398.4578935185185,10,1,12,4,1,2,1,1,1
1486034975000,398.47887731481484,14,8,10,13,10,4,13,0,0
1486034978000,398.47891203703705,10,1,9,4,1,2,1,0,1
1486035041000,398.4796412037037,8,14,2,10,10,4,10,1,1
1486035058000,398.47983796296296,8,11,4,12,4,2,11,1,0
1486035069000,398.47996527777775,4,6,9,2,6,4,2,0,0
1486047225000,398.62065972222223,6,1,9,4,1,2,1,1,1
1486047268000,398.6211574074074,11,12,4,2,12,3,4,0,0
1486047284000,398.6213425925926,14,10,12,9,12,3,12,1,1
1486047293000,398.62144675925924,11,13,9,10,9,3,9,0,1
1486047296000,398.62148148148145,5,9,8,2,5,3,8,0,0
1486047321000,398.62177083333336,7,9,10,11,11,3,10,1,0
1486047381000,398.6224652777778,8,7,6,11,8,4,11,1,0
1486047384000,398.6225,12,4,14,3,4,1,12,1,0
1486047413000,398.62283564814817,12,14,2,3,2,3,2,0,1
1486047430000,398.6230324074074,4,6,2,3,3,3,2,0,0
1486047491000,398.6237384259259,5,2,12,9,2,2,2,1,1
1486047495000,398.62378472222224,4,7,6,12,4,1,4,0,1
1486047503000,398.6238773148148,4,8,5,11,5,2,8,1,0
1486047510000,398.62395833333335,5,8,4,12,8,4,12,1,0
1486047546000,398.624375,3,4,10,14,4,3,10,0,0
1486050362000,398.6569675925926,11,7,9,4,7,2,7,1,1
