timestamp,days_from_20160101,stimchoice1,stimchoice2,stimchosen,correctidx,correct_stim,is_choice_color,chose_correct
1454069237743,28.505066469907405,6,4,6,1,6,1,1
1454069265084,28.505382916666665,1,12,1,1,1,1,1
1454069304234,28.50583604166667,10,13,13,1,10,0,0
1454069329617,28.50612982638889,5,14,5,1,5,0,1
1454069343355,28.50628883101852,5,7,5,1,5,0,1
1454069352810,28.50639826388889,4,5,5,1,4,0,0
1454069394351,28.506879062499998,7,10,10,2,10,1,1
1454069446156,28.507478657407407,10,1,10,1,10,0,1
1454069471051,28.50776679398148,8,5,8,1,8,0,1
1454069479292,28.507862175925926,3,1,3,2,1,1,0
1454069530033,28.508449456018518,6,3,6,2,3,0,0
1454069575601,28.508976863425925,11,5,5,2,5,0,1
1454069583442,28.50906761574074,4,2,2,1,4,1,0
1454069616405,28.509449131944443,7,6,7,1,7,1,1
1454069659046,28.509942662037037,7,14,7,1,7,1,1
1454069670779,28.51007846064815,13,6,6,2,6,1,1
1454069733759,28.510807395833336,5,11,11,1,5,0,0
1454069882419,28.512527997685186,3,11,11,2,11,0,1
1454069889182,28.512606273148148,4,14,14,1,4,1,0
1454069969791,28.513539247685188,8,13,8,1,8,0,1
1454070257980,28.51687476851852,1,11,1,1,1,0,1
1454070266824,28.51697712962963,8,7,8,1,8,1,1
1454070270213,28.517016354166667,11,14,11,1,11,1,1
1454070874464,28.52401,3,9,3,2,9,0,0
1454070926154,28.52460826388889,8,3,8,1,8,0,1
1454070987142,28.525314143518518,6,3,3,2,3,1,1
1454071093692,28.52654736111111,11,4,11,1,11,0,1
1454071230088,28.528126018518517,7,9,7,2,9,0,0
1454071271962,28.528610671296295,10,5,5,1,10,0,0
1454071281031,28.528715636574073,6,7,6,1,6,1,1
1454072532907,28.54320494212963,11,13,11,2,13,0,0
1454072539165,28.543277372685186,13,12,12,1,13,0,0
1454072560619,28.54352568287037,13,6,6,1,13,0,0
1454072576903,28.54371415509259,3,6,3,1,3,1,1
1454072661538,28.544693726851854,11,12,12,1,11,1,0
1454072748776,28.545703425925925,10,2,2,1,10,1,0
1454072751757,28.545737928240744,2,1,2,2,1,1,0
1454072754983,28.545775266203705,9,12,12,1,9,0,0
1454072836791,28.54672211805556,8,3,8,1,8,1,1
1454072911502,28.547586828703704,5,14,14,1,5,1,0
1454074550746,28.566559560185183,8,1,8,1,8,1,1
1454074671717,28.567959687500004,7,13,13,1,7,0,0
1454074675964,28.568008842592594,6,12,12,1,6,0,0
1454074707472,28.56837351851852,14,14,14,1,14,1,1
1454074769734,28.56909414351852,14,8,14,1,14,0,1
1454074771490,28.569114467592595,3,4,3,1,3,0,1
1454074838842,28.56989400462963,11,14,11,1,11,1,1
1454074845951,28.56997628472222,10,11,10,2,11,1,0
1454074852235,28.5700490162037,4,6,4,2,6,1,0
1454074857731,28.570112627314817,2,10,2,1,2,1,1
1454074972087,28.571436192129628,6,3,3,1,6,1,0
1454075293070,28.575151273148148,8,11,8,1,8,0,1
1454075368689,28.576026493055554,12,4,12,1,12,0,1
1454075373190,28.57607858796296,9,3,3,1,9,1,0
1454075386543,28.576233136574075,9,13,13,2,13,1,1
1454075390163,28.576275034722226,2,7,7,1,2,1,0
1454075393252,28.576310787037034,12,12,12,1,12,1,1
1454075422627,28.576650775462962,1,5,1,1,1,0,1
1454075425644,28.576685694444443,11,2,2,1,11,1,0
1454075432351,28.576763321759255,8,12,8,2,12,1,0
1454075440291,28.57685521990741,3,6,6,1,3,0,0
1454075464319,28.57713332175926,3,8,3,2,8,0,0
1454075509737,28.577658993055557,7,7,7,1,7,0,1
1454075512468,28.57769060185185,6,11,6,1,6,0,1
1454075607581,28.578791446759258,7,7,7,1,7,0,1
1454075639600,28.579162037037037,5,12,12,2,12,0,1
1454075644396,28.5792175462963,2,8,8,1,2,1,0
1454075670899,28.579524293981486,7,14,7,2,14,1,0
1454075679672,28.57962583333333,4,1,1,2,1,1,1
1454075789025,28.580891493055553,6,2,6,2,2,0,0
1454075792675,28.580933738425923,8,9,8,1,8,1,1
1454075795998,28.580972199074075,13,4,4,1,13,1,0
